5, 25, 45, 5, 1, simple, 492, 24, 3025446, 126682, 0.8134
5, 25, 45, 15, 1, simple, 793, 23, 4979911, 126694, 0.9061
5, 25, 45, 25, 1, simple, 1037, 23, 6361576, 128680, 0.926
5, 25, 45, 35, 1, simple, 1248, 22, 7596136, 127366, 0.9003
5, 25, 45, 45, 1, simple, 1427, 24, 8652789, 129396, 0.9378
5, 35, 5, 5, 1, simple, 449, 9, 2777352, 47580, 0.2338
5, 35, 5, 15, 1, simple, 606, 10, 3657878, 54674, 0.4017
5, 35, 5, 25, 1, simple, 754, 11, 4489917, 57796, 0.456
5, 35, 5, 35, 1, simple, 900, 11, 5236168, 55894, 0.4643
5, 35, 5, 45, 1, simple, 1022, 11, 5905705, 59352, 0.4917
5, 35, 15, 5, 1, simple, 479, 17, 2980423, 87592, 0.5665
5, 35, 15, 15, 1, simple, 775, 21, 4746948, 107328, 0.8821
5, 35, 15, 25, 1, simple, 979, 19, 5979323, 109126, 0.8867
5, 35, 15, 35, 1, simple, 1185, 20, 7163012, 109236, 0.9065
5, 35, 15, 45, 1, simple, 1354, 19, 8100137, 109930, 0.9099
5, 35, 25, 5, 1, simple, 483, 21, 3057699, 113498, 0.7759
5, 35, 25, 15, 1, simple, 823, 22, 5164180, 123200, 0.914
5, 35, 25, 25, 1, simple, 1010, 22, 6221663, 120590, 0.9253
5, 35, 25, 35, 1, simple, 1257, 22, 7551500, 121432, 0.926
5, 35, 25, 45, 1, simple, 1439, 23, 8519750, 122664, 0.9248
5, 35, 35, 5, 1, simple, 523, 23, 3197181, 122696, 0.8216
5, 35, 35, 15, 1, simple, 814, 23, 4892182, 126144, 0.8964
5, 35, 35, 25, 1, simple, 1043, 23, 6349550, 126516, 0.9221
5, 35, 35, 35, 1, simple, 1255, 22, 7625138, 127632, 0.9343
5, 35, 35, 45, 1, simple, 1444, 22, 8660731, 126614, 0.9201
5, 35, 45, 5, 1, simple, 505, 24, 3190740, 127000, 0.7859
5, 35, 45, 15, 1, simple, 801, 23, 5004278, 129086, 0.9055
5, 35, 45, 25, 1, simple, 1059, 24, 6489795, 130922, 0.9324
5, 35, 45, 35, 1, simple, 1286, 23, 7737197, 129638, 0.9377
5, 35, 45, 45, 1, simple, 1465, 23, 8829034, 127758, 0.9381
5, 45, 5, 5, 1, simple, 430, 9, 2690918, 45886, 0.2266
5, 45, 5, 15, 1, simple, 609, 11, 3683283, 55384, 0.3823
5, 45, 5, 25, 1, simple, 774, 11, 4626094, 59576, 0.4505
5, 45, 5, 35, 1, simple, 895, 12, 5265847, 61674, 0.4131
5, 45, 5, 45, 1, simple, 973, 11, 5595468, 56394, 0.445
5, 45, 15, 5, 1, simple, 472, 19, 3028854, 99932, 0.7357
5, 45, 15, 15, 1, simple, 768, 19, 4787272, 106362, 0.8735
5, 45, 15, 25, 1, simple, 974, 20, 6006097, 109616, 0.9003
5, 45, 15, 35, 1, simple, 1189, 19, 7152071, 108058, 0.9064
5, 45, 15, 45, 1, simple, 1344, 19, 8048831, 106848, 0.8639
5, 45, 25, 5, 1, simple, 489, 22, 3161864, 115118, 0.772
5, 45, 25, 15, 1, simple, 777, 22, 4893912, 121204, 0.9139
5, 45, 25, 25, 1, simple, 1029, 21, 6390109, 122498, 0.9237
5, 45, 25, 35, 1, simple, 1261, 22, 7626613, 123318, 0.9054
5, 45, 25, 45, 1, simple, 1418, 22, 8559755, 122662, 0.9159
5, 45, 35, 5, 1, simple, 487, 23, 3071530, 122518, 0.7799
5, 45, 35, 15, 1, simple, 810, 22, 5091609, 127706, 0.8954
5, 45, 35, 25, 1, simple, 1053, 23, 6451723, 126904, 0.9347
5, 45, 35, 35, 1, simple, 1249, 22, 7651348, 128722, 0.9342
5, 45, 35, 45, 1, simple, 1456, 22, 8876233, 128658, 0.9357
5, 45, 45, 5, 1, simple, 470, 23, 3039240, 123590, 0.7519
5, 45, 45, 15, 1, simple, 815, 23, 5086335, 128780, 0.9117
5, 45, 45, 25, 1, simple, 1068, 23, 6557570, 130162, 0.9358
5, 45, 45, 35, 1, simple, 1274, 23, 7691905, 128906, 0.9381
5, 45, 45, 45, 1, simple, 1473, 23, 8919086, 131400, 0.9384
15, 5, 5, 5, 1, simple, 293, 7, 1695493, 34378, 0.2063
15, 5, 5, 15, 1, simple, 606, 9, 3490590, 42166, 0.2723
15, 5, 5, 25, 1, simple, 706, 9, 3984399, 45704, 0.3312
15, 5, 5, 35, 1, simple, 809, 10, 4511692, 49532, 0.2429
15, 5, 5, 45, 1, simple, 922, 10, 5098916, 48202, 0.402
15, 5, 15, 5, 1, simple, 353, 18, 2138872, 92854, 0.6724
15, 5, 15, 15, 1, simple, 978, 18, 6221567, 92564, 0.7334
15, 5, 15, 25, 1, simple, 1196, 19, 7416644, 97880, 0.8554
15, 5, 15, 35, 1, simple, 1385, 20, 8472573, 104738, 0.7611
15, 5, 15, 45, 1, simple, 1507, 18, 9318366, 94234, 0.7231
15, 5, 25, 5, 1, simple, 372, 15, 2252050, 78726, 0.3238
15, 5, 25, 15, 1, simple, 1139, 25, 7301994, 138088, 0.9395
15, 5, 25, 25, 1, simple, 1375, 24, 8592801, 133086, 0.8327
15, 5, 25, 35, 1, simple, 1601, 26, 9928074, 143944, 0.9336
15, 5, 25, 45, 1, simple, 1802, 25, 11071387, 142778, 0.9474
15, 5, 35, 5, 1, simple, 403, 22, 2399675, 117932, 0.787
15, 5, 35, 15, 1, simple, 1214, 30, 7605365, 157190, 0.8643
15, 5, 35, 25, 1, simple, 1468, 29, 9172776, 164378, 0.9739
15, 5, 35, 35, 1, simple, 1660, 28, 10227123, 158500, 0.8038
15, 5, 35, 45, 1, simple, 2080, 32, 12846482, 184022, 0.9863
15, 5, 45, 5, 1, simple, 404, 23, 2374150, 121940, 0.734
15, 5, 45, 15, 1, simple, 1194, 29, 7600470, 161162, 0.7418
15, 5, 45, 25, 1, simple, 1537, 32, 9561229, 181228, 0.9893
15, 5, 45, 35, 1, simple, 1800, 32, 11022609, 181216, 0.9893
15, 5, 45, 45, 1, simple, 2138, 32, 13168973, 181530, 0.9902
15, 15, 5, 5, 1, simple, 402, 9, 2482475, 43338, 0.2371
15, 15, 5, 15, 1, simple, 962, 12, 6074036, 58836, 0.3423
15, 15, 5, 25, 1, simple, 1073, 12, 6604378, 58176, 0.3835
15, 15, 5, 35, 1, simple, 1200, 12, 7283263, 60426, 0.4232
15, 15, 5, 45, 1, simple, 1350, 13, 8049388, 63664, 0.4606
15, 15, 15, 5, 1, simple, 444, 18, 2834379, 96054, 0.7071
15, 15, 15, 15, 1, simple, 1322, 20, 8832596, 109418, 0.8299
15, 15, 15, 25, 1, simple, 1543, 21, 10113852, 113806, 0.8712
15, 15, 15, 35, 1, simple, 1754, 21, 11309250, 116878, 0.8873
15, 15, 15, 45, 1, simple, 1924, 21, 12149165, 116078, 0.8994
15, 15, 25, 5, 1, simple, 473, 23, 2885956, 112766, 0.8004
15, 15, 25, 15, 1, simple, 1455, 27, 9658494, 151234, 0.9623
15, 15, 25, 25, 1, simple, 1763, 31, 11177880, 153384, 0.9713
15, 15, 25, 35, 1, simple, 2120, 33, 12824965, 157890, 0.9732
15, 15, 25, 45, 1, simple, 2303, 29, 13737572, 155358, 0.9753
15, 15, 35, 5, 1, simple, 490, 22, 2917411, 121170, 0.759
15, 15, 35, 15, 1, simple, 1578, 33, 10053815, 177344, 0.9786
15, 15, 35, 25, 1, simple, 1846, 31, 11675798, 179652, 0.9832
15, 15, 35, 35, 1, simple, 2198, 32, 13281639, 180050, 0.985
15, 15, 35, 45, 1, simple, 2422, 32, 14772409, 181360, 0.9755
15, 15, 45, 5, 1, simple, 498, 27, 3014834, 124322, 0.8202
15, 15, 45, 15, 1, simple, 1565, 35, 9970039, 192568, 0.9675
15, 15, 45, 25, 1, simple, 1907, 37, 11906603, 193438, 0.989
15, 15, 45, 35, 1, simple, 2149, 34, 13661560, 197188, 0.9859
15, 15, 45, 45, 1, simple, 2436, 35, 15189833, 198870, 0.9895
15, 25, 5, 5, 1, simple, 413, 9, 2592271, 45166, 0.2454
15, 25, 5, 15, 1, simple, 1103, 14, 7005503, 67538, 0.3834
15, 25, 5, 25, 1, simple, 1322, 13, 7819775, 70602, 0.4312
15, 25, 5, 35, 1, simple, 1409, 14, 8529322, 73076, 0.4418
15, 25, 5, 45, 1, simple, 1532, 13, 9122098, 68952, 0.4482
15, 25, 15, 5, 1, simple, 493, 18, 3063025, 97482, 0.6955
15, 25, 15, 15, 1, simple, 1457, 22, 9522139, 118896, 0.8487
15, 25, 15, 25, 1, simple, 1731, 23, 11070460, 122746, 0.8765
15, 25, 15, 35, 1, simple, 1960, 22, 12364131, 125994, 0.8913
15, 25, 15, 45, 1, simple, 2263, 22, 13553732, 125568, 0.9003
15, 25, 25, 5, 1, simple, 469, 21, 2960848, 116236, 0.7837
15, 25, 25, 15, 1, simple, 1560, 31, 10534659, 161506, 0.9634
15, 25, 25, 25, 1, simple, 1924, 28, 12268939, 164992, 0.9704
15, 25, 25, 35, 1, simple, 2178, 29, 13748321, 167440, 0.9742
15, 25, 25, 45, 1, simple, 2377, 30, 14788200, 166306, 0.9756
15, 25, 35, 5, 1, simple, 491, 24, 3108952, 123510, 0.8021
15, 25, 35, 15, 1, simple, 1694, 35, 11059578, 188264, 0.9794
15, 25, 35, 25, 1, simple, 2012, 33, 12738592, 188396, 0.9833
15, 25, 35, 35, 1, simple, 2342, 33, 14484679, 191228, 0.9845
15, 25, 35, 45, 1, simple, 2575, 33, 15942306, 191870, 0.9749
15, 25, 45, 5, 1, simple, 512, 23, 3236052, 126052, 0.8173
15, 25, 45, 15, 1, simple, 1698, 36, 11094085, 205458, 0.9864
15, 25, 45, 25, 1, simple, 2072, 35, 13257441, 205378, 0.9784
15, 25, 45, 35, 1, simple, 2401, 36, 15074096, 207840, 0.9894
15, 25, 45, 45, 1, simple, 2659, 35, 16418171, 207130, 0.9895
15, 35, 5, 5, 1, simple, 426, 9, 2675461, 44936, 0.2483
15, 35, 5, 15, 1, simple, 1173, 14, 7441437, 74698, 0.3543
15, 35, 5, 25, 1, simple, 1346, 15, 8206390, 74712, 0.3952
15, 35, 5, 35, 1, simple, 1525, 14, 9135943, 78260, 0.454
15, 35, 5, 45, 1, simple, 1628, 14, 9784322, 78954, 0.4522
15, 35, 15, 5, 1, simple, 495, 19, 3084061, 99496, 0.6279
15, 35, 15, 15, 1, simple, 1529, 22, 10099694, 124660, 0.8462
15, 35, 15, 25, 1, simple, 1765, 24, 11476885, 129710, 0.8762
15, 35, 15, 35, 1, simple, 2039, 25, 12669171, 131908, 0.8928
15, 35, 15, 45, 1, simple, 2215, 23, 14024115, 132762, 0.9039
15, 35, 25, 5, 1, simple, 493, 21, 3144347, 116988, 0.8062
15, 35, 25, 15, 1, simple, 1686, 29, 11218884, 170224, 0.9623
15, 35, 25, 25, 1, simple, 1944, 29, 12675665, 169184, 0.9716
15, 35, 25, 35, 1, simple, 2231, 30, 14230296, 171250, 0.9742
15, 35, 25, 45, 1, simple, 2552, 32, 15637803, 175898, 0.9751
15, 35, 35, 5, 1, simple, 551, 27, 3188266, 124606, 0.7982
15, 35, 35, 15, 1, simple, 2049, 35, 11230157, 192574, 0.9793
15, 35, 35, 25, 1, simple, 2198, 42, 13368496, 196120, 0.984
15, 35, 35, 35, 1, simple, 2744, 39, 15036191, 197892, 0.9847
15, 35, 35, 45, 1, simple, 2938, 40, 16511242, 198616, 0.9848
15, 35, 45, 5, 1, simple, 567, 28, 3309363, 127026, 0.8083
15, 35, 45, 15, 1, simple, 1953, 39, 11780172, 212344, 0.9864
15, 35, 45, 25, 1, simple, 2392, 44, 13840123, 213886, 0.9889
15, 35, 45, 35, 1, simple, 2668, 38, 15454455, 210874, 0.9894
15, 35, 45, 45, 1, simple, 2713, 36, 16791751, 211380, 0.9796
15, 45, 5, 5, 1, simple, 428, 10, 2634591, 46968, 0.2462
15, 45, 5, 15, 1, simple, 1213, 15, 7601262, 76982, 0.3193
15, 45, 5, 25, 1, simple, 1417, 16, 8339256, 79488, 0.3981
15, 45, 5, 35, 1, simple, 1582, 15, 9342735, 82672, 0.4392
15, 45, 5, 45, 1, simple, 1636, 15, 9929690, 81972, 0.4735
15, 45, 15, 5, 1, simple, 522, 20, 3240144, 100870, 0.7216
15, 45, 15, 15, 1, simple, 1525, 23, 10201465, 127630, 0.8476
15, 45, 15, 25, 1, simple, 1773, 23, 11520813, 129720, 0.8795
15, 45, 15, 35, 1, simple, 2031, 24, 13117034, 136826, 0.895
15, 45, 15, 45, 1, simple, 2270, 25, 14205029, 137160, 0.9017
15, 45, 25, 5, 1, simple, 510, 23, 3191062, 116154, 0.7856
15, 45, 25, 15, 1, simple, 1769, 32, 11029369, 170656, 0.9632
15, 45, 25, 25, 1, simple, 1982, 30, 12690936, 174484, 0.9627
15, 45, 25, 35, 1, simple, 2259, 30, 14603762, 176322, 0.9738
15, 45, 25, 45, 1, simple, 2530, 30, 15973547, 177178, 0.9752
15, 45, 35, 5, 1, simple, 494, 22, 3159757, 123586, 0.8085
15, 45, 35, 15, 1, simple, 1748, 34, 11518326, 196560, 0.9801
15, 45, 35, 25, 1, simple, 2081, 36, 13586829, 197814, 0.9843
15, 45, 35, 35, 1, simple, 2421, 36, 15254211, 200570, 0.9845
15, 45, 35, 45, 1, simple, 2741, 36, 16858685, 199342, 0.9851
15, 45, 45, 5, 1, simple, 519, 26, 3147653, 128924, 0.8095
15, 45, 45, 15, 1, simple, 1811, 41, 11695521, 215798, 0.9871
15, 45, 45, 25, 1, simple, 2102, 37, 13754351, 215424, 0.9889
15, 45, 45, 35, 1, simple, 2397, 36, 15326073, 213210, 0.9892
15, 45, 45, 45, 1, simple, 2727, 37, 17255706, 215522, 0.9894
25, 5, 5, 5, 1, simple, 279, 7, 1624191, 34310, 0.1868
25, 5, 5, 15, 1, simple, 584, 9, 3395096, 42816, 0.1914
25, 5, 5, 25, 1, simple, 870, 9, 4951634, 44898, 0.3006
25, 5, 5, 35, 1, simple, 986, 9, 5544820, 48008, 0.2346
25, 5, 5, 45, 1, simple, 1103, 11, 6085397, 49306, 0.4037
25, 5, 15, 5, 1, simple, 361, 17, 2115942, 91000, 0.7169
25, 5, 15, 15, 1, simple, 994, 18, 6314745, 96266, 0.8052
25, 5, 15, 25, 1, simple, 1495, 19, 9468724, 96512, 0.8356
25, 5, 15, 35, 1, simple, 1691, 19, 10533585, 100486, 0.8417
25, 5, 15, 45, 1, simple, 1847, 21, 11302234, 119508, 0.3726
25, 5, 25, 5, 1, simple, 374, 20, 2250343, 107454, 0.7842
25, 5, 25, 15, 1, simple, 1161, 26, 7311192, 138942, 0.96
25, 5, 25, 25, 1, simple, 1987, 22, 13052094, 118284, 0.6593
25, 5, 25, 35, 1, simple, 2234, 25, 14479479, 132974, 0.8758
25, 5, 25, 45, 1, simple, 2465, 26, 15617260, 135320, 0.9432
25, 5, 35, 5, 1, simple, 380, 20, 2290356, 108148, 0.5629
25, 5, 35, 15, 1, simple, 1222, 30, 7676409, 158818, 0.8392
25, 5, 35, 25, 1, simple, 2184, 30, 14284368, 160184, 0.8787
25, 5, 35, 35, 1, simple, 2456, 29, 15615251, 156404, 0.7484
25, 5, 35, 45, 1, simple, 2694, 31, 17012523, 169150, 0.9887
25, 5, 45, 5, 1, simple, 388, 23, 2333881, 122376, 0.7891
25, 5, 45, 15, 1, simple, 1210, 33, 7727928, 178320, 0.9861
25, 5, 45, 25, 1, simple, 2247, 33, 14806126, 187982, 0.9348
25, 5, 45, 35, 1, simple, 2563, 36, 16511758, 194252, 0.9935
25, 5, 45, 45, 1, simple, 2782, 35, 17743878, 194214, 0.9825
25, 15, 5, 5, 1, simple, 417, 9, 2598399, 45364, 0.2632
25, 15, 5, 15, 1, simple, 950, 11, 6045754, 58684, 0.3679
25, 15, 5, 25, 1, simple, 1332, 11, 8378505, 60278, 0.3976
25, 15, 5, 35, 1, simple, 1474, 12, 9017966, 62890, 0.402
25, 15, 5, 45, 1, simple, 1612, 13, 9781811, 62744, 0.4378
25, 15, 15, 5, 1, simple, 481, 19, 2979945, 95566, 0.7319
25, 15, 15, 15, 1, simple, 1295, 22, 8535060, 108596, 0.8365
25, 15, 15, 25, 1, simple, 1925, 20, 12767716, 111752, 0.8543
25, 15, 15, 35, 1, simple, 2122, 21, 13794174, 114178, 0.8773
25, 15, 15, 45, 1, simple, 2311, 21, 14880674, 115086, 0.8928
25, 15, 25, 5, 1, simple, 463, 21, 2880717, 113944, 0.7626
25, 15, 25, 15, 1, simple, 1478, 27, 9657145, 152270, 0.9375
25, 15, 25, 25, 1, simple, 2450, 27, 16430340, 147926, 0.9486
25, 15, 25, 35, 1, simple, 2712, 28, 17788357, 149724, 0.9582
25, 15, 25, 45, 1, simple, 2929, 27, 19075700, 151012, 0.9633
25, 15, 35, 5, 1, simple, 477, 23, 2966871, 121790, 0.811
25, 15, 35, 15, 1, simple, 1550, 32, 10116905, 177432, 0.9803
25, 15, 35, 25, 1, simple, 2640, 36, 17406867, 180514, 0.9857
25, 15, 35, 35, 1, simple, 2964, 32, 18991382, 183310, 0.9879
25, 15, 35, 45, 1, simple, 3239, 34, 20560304, 184250, 0.9878
25, 15, 45, 5, 1, simple, 513, 26, 3055730, 126924, 0.8159
25, 15, 45, 15, 1, simple, 1563, 34, 10055969, 193160, 0.9867
25, 15, 45, 25, 1, simple, 2740, 38, 17941854, 205158, 0.993
25, 15, 45, 35, 1, simple, 3013, 36, 19553951, 205118, 0.9936
25, 15, 45, 45, 1, simple, 3266, 36, 21311200, 208050, 0.9938
25, 25, 5, 5, 1, simple, 436, 9, 2707375, 47450, 0.2576
25, 25, 5, 15, 1, simple, 1103, 13, 7008456, 69242, 0.3549
25, 25, 5, 25, 1, simple, 1689, 13, 10945351, 75318, 0.3923
25, 25, 5, 35, 1, simple, 1834, 14, 11643386, 77050, 0.4395
25, 25, 5, 45, 1, simple, 1994, 14, 12364637, 75540, 0.4475
25, 25, 15, 5, 1, simple, 480, 19, 2971387, 99676, 0.7464
25, 25, 15, 15, 1, simple, 1472, 22, 9778680, 121710, 0.8406
25, 25, 15, 25, 1, simple, 2246, 23, 15119078, 123620, 0.8588
25, 25, 15, 35, 1, simple, 2503, 22, 16369315, 126286, 0.8825
25, 25, 15, 45, 1, simple, 2844, 23, 17821173, 128850, 0.8956
25, 25, 25, 5, 1, simple, 492, 22, 3121887, 115956, 0.7889
25, 25, 25, 15, 1, simple, 1576, 30, 10589001, 162944, 0.9609
25, 25, 25, 25, 1, simple, 2874, 29, 19273842, 161046, 0.9482
25, 25, 25, 35, 1, simple, 3147, 30, 20625580, 162788, 0.957
25, 25, 25, 45, 1, simple, 3368, 29, 21642661, 164636, 0.9621
25, 25, 35, 5, 1, simple, 505, 24, 3102138, 123030, 0.8099
25, 25, 35, 15, 1, simple, 1734, 37, 11008142, 186388, 0.9805
25, 25, 35, 25, 1, simple, 3093, 37, 20106757, 193650, 0.9665
25, 25, 35, 35, 1, simple, 3259, 34, 21745218, 195592, 0.9878
25, 25, 35, 45, 1, simple, 3491, 35, 23120593, 195250, 0.9887
25, 25, 45, 5, 1, simple, 500, 24, 3069913, 125532, 0.8123
25, 25, 45, 15, 1, simple, 1713, 40, 11211925, 206126, 0.9878
25, 25, 45, 25, 1, simple, 3083, 38, 20848124, 220546, 0.9927
25, 25, 45, 35, 1, simple, 3356, 38, 22371226, 220822, 0.9937
25, 25, 45, 45, 1, simple, 3711, 43, 24294077, 221226, 0.9936
25, 35, 5, 5, 1, simple, 432, 9, 2567856, 45128, 0.2361
25, 35, 5, 15, 1, simple, 1182, 14, 7439721, 75532, 0.3591
25, 35, 5, 25, 1, simple, 1841, 15, 11843788, 83212, 0.3941
25, 35, 5, 35, 1, simple, 2074, 15, 12685556, 86384, 0.4423
25, 35, 5, 45, 1, simple, 2104, 15, 13264543, 84954, 0.4717
25, 35, 15, 5, 1, simple, 482, 19, 3018651, 98894, 0.7039
25, 35, 15, 15, 1, simple, 1550, 23, 10302367, 128786, 0.8433
25, 35, 15, 25, 1, simple, 2411, 24, 16303120, 135208, 0.8652
25, 35, 15, 35, 1, simple, 2664, 24, 17869354, 136908, 0.8841
25, 35, 15, 45, 1, simple, 2803, 24, 18472060, 138694, 0.8951
25, 35, 25, 5, 1, simple, 512, 23, 3189012, 116548, 0.765
25, 35, 25, 15, 1, simple, 1633, 30, 10853182, 167472, 0.9634
25, 35, 25, 25, 1, simple, 2924, 30, 20153097, 170308, 0.9513
25, 35, 25, 35, 1, simple, 3183, 30, 21692642, 176132, 0.9579
25, 35, 25, 45, 1, simple, 3429, 30, 23050459, 175374, 0.9629
25, 35, 35, 5, 1, simple, 503, 23, 3193424, 122646, 0.7997
25, 35, 35, 15, 1, simple, 1693, 33, 11249818, 190322, 0.9795
25, 35, 35, 25, 1, simple, 3092, 35, 21316828, 204644, 0.9858
25, 35, 35, 35, 1, simple, 3385, 36, 22808651, 206658, 0.9865
25, 35, 35, 45, 1, simple, 3646, 36, 24171152, 207064, 0.9891
25, 35, 45, 5, 1, simple, 512, 24, 3162079, 126342, 0.8149
25, 35, 45, 15, 1, simple, 1696, 35, 11346896, 206646, 0.9868
25, 35, 45, 25, 1, simple, 3176, 41, 21828100, 229242, 0.9927
25, 35, 45, 35, 1, simple, 3476, 39, 23499620, 230248, 0.9937
25, 35, 45, 45, 1, simple, 3763, 39, 25006110, 230084, 0.9939
25, 45, 5, 5, 1, simple, 477, 10, 2935324, 50464, 0.249
25, 45, 5, 15, 1, simple, 1181, 14, 7583911, 79294, 0.3972
25, 45, 5, 25, 1, simple, 1898, 17, 12453649, 92882, 0.4115
25, 45, 5, 35, 1, simple, 2094, 16, 13494861, 94550, 0.4618
25, 45, 5, 45, 1, simple, 2208, 17, 14063401, 94604, 0.4582
25, 45, 15, 5, 1, simple, 494, 19, 3074242, 102140, 0.7407
25, 45, 15, 15, 1, simple, 1538, 23, 10234451, 131020, 0.8462
25, 45, 15, 25, 1, simple, 2419, 25, 16229397, 139876, 0.8663
25, 45, 15, 35, 1, simple, 2762, 25, 17877013, 143184, 0.8877
25, 45, 15, 45, 1, simple, 2899, 25, 18827489, 144144, 0.8942
25, 45, 25, 5, 1, simple, 500, 21, 3134748, 115540, 0.798
25, 45, 25, 15, 1, simple, 1690, 33, 11143578, 171716, 0.9635
25, 45, 25, 25, 1, simple, 3101, 31, 20684783, 177752, 0.9525
